project,hash,date,fileId,fileName,dok0.004Values,dok0.004PreCommitValues,dok0.004AuthorPreCommit,dok0.004AuthorPostCommit,dok0.004Sum,dok0.004Avg,dok0.004Median,dok0.004Std,dok0.004Min,dok0.004Max,dok0.004PreCommitSum,dok0.004PreCommitAvg,dok0.004PreCommitMedian,dok0.004PreCommitMin,dok0.004PreCommitMax,dok0.004RelativeAvg,dok0.004RelativeMedian,dok0.004RelativeMin,dok0.004RelativeMax,dok0.004FileBusFactor0.2,dok0.004FileBusFactorAuthors0.2,dok0.004ProjectBusFactor0.2,dok0.004ProjectBusFactorAuthors0.2,isBugPresent,isBugfix,isSZZBugIntroducer,isRefactor,totalBugfix,totalRefactors,revision,age,authors,totalAuthors,authorId,totalLoc,locFirst,locLast,locLast-First,deltaTotalAddedToLast,deltaTotalRemovedToLast,deltaTotalReplacedToLast,added,removed,replaced,modified,relativeAdded,relativeRemoved,relativeReplaced,relativeModified,deltaLocToLast,deltaLocToPrev,deltaLocToNext,deltaLocAddedToPrev,deltaLocRemovedToPrev,deltaLocReplacedToPrev,deltaLocModifiedToPrev,deltaLocAddedToNext,deltaLocRemovedToNext,deltaLocReplacedToNext,deltaLocModifiedToNext,180hcpf1,180hcpf2,180fileHcpf,180commitHcpf,180hcm1,180hcm2,180edhcm,180ldhcm,180lgdhcm,90hcpf1,90hcpf2,90fileHcpf,90commitHcpf,90hcm1,90hcm2,90edhcm,90ldhcm,90lgdhcm,riskScore,nrOfFunctions,ccsSum,ccsAvg,ccsMed,ccsMin,ccsMax,ccsStd,isKillCommit,scatterSingleScore,scatterAvg15,scatterSum15,scatterMax15,scatterMed15,scatterTimeAvg,scatterTimeSum,scatterTimeMax,scatterTimeMed,dependencyChanged,dependencyChangedPrev5Commits
yeti,2accdc11a7f69519b2f5fda49e0827d0ef0b649e,1450533158,510,"core/web/api/api.py","{""0"":0.8989118}","{""0"":0.8989117}",0.8989,0.8989,0.8989,0.8989,0.8989,0.0000,0.8989,0.8989,0.8989,0.8989,0.8989,0.8989,0.8989,0.8989,1.0000,1.0000,1.0000,1,"[0]",1,"[0]",false,false,true,false,2,0,28,3094948,1,1,0,23,32,-8,-40,227,258,154,0,0,1,1,0.0,0.0,0.04347826,0.04347826,-31,0,3,-2,0,1,-1,-3,0,1,-2,0.5732,0.0050,0.6331,0.3236,0.6078,0.0025,0.6018,30.3921,87.0667,0.5210,0.0052,0.5834,0.2399,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,81956e4fabb2f61d79fb96f3323f6a8fb74de814,1450547190,510,"core/web/api/api.py","{""0"":0.90493304}","{""0"":0.8976201}",0.8976,0.9049,0.9049,0.9049,0.9049,0.0000,0.9049,0.9049,0.8976,0.8976,0.8976,0.8976,0.8976,0.9049,1.0000,1.0000,1.0000,1,"[0]",1,"[0]",false,false,true,false,2,0,29,3108980,1,1,0,26,32,-8,-40,224,258,154,3,0,0,3,0.115384616,0.0,0.0,0.115384616,-34,-3,3,3,0,-1,2,0,0,0,0,0.5738,0.0051,0.6331,0.3256,0.6078,0.0025,0.6018,30.3921,87.0667,0.5215,0.0053,0.5836,0.2426,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,7dbfe5dad13d853b2feb08a09b7041ca10abe65d,1450618868,510,"core/web/api/api.py","{""0"":0.91052043}","{""0"":0.9028505}",0.9029,0.9105,0.9105,0.9105,0.9105,0.0000,0.9105,0.9105,0.9029,0.9029,0.9029,0.9029,0.9029,0.9105,1.0000,1.0000,1.0000,1,"[0]",1,"[0]",false,false,false,false,2,0,30,3180658,1,1,0,29,32,-8,-40,221,258,154,3,0,0,3,0.10344828,0.0,0.0,0.10344828,-37,-3,2,0,0,0,0,1,0,0,1,0.5733,0.0051,0.6340,0.3268,0.6078,0.0025,0.6018,30.3921,87.0667,0.5206,0.0053,0.5847,0.2440,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,4684e187e46a93183b1cff4c9357b7e11b635b86,1450715458,510,"core/web/api/api.py","{""0"":0.9111624}","{""0"":0.9064865}",0.9065,0.9112,0.9112,0.9112,0.9112,0.0000,0.9112,0.9112,0.9065,0.9065,0.9065,0.9065,0.9065,0.9112,1.0000,1.0000,1.0000,1,"[0]",1,"[0]",false,false,true,true,2,1,31,3277248,1,1,0,31,32,-8,-40,219,258,154,2,0,0,2,0.06451613,0.0,0.0,0.06451613,-39,-2,2,-1,0,0,-1,0,0,-1,-1,0.5743,0.0051,0.6348,0.3289,0.6078,0.0025,0.6018,30.3921,87.0667,0.5224,0.0053,0.5860,0.2477,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,cee1bd5c4b326a48c6b9e1912227b4acda655837,1450718529,510,"core/web/api/api.py","{""0"":0.91509175}","{""0"":0.9107965}",0.9108,0.9151,0.9151,0.9151,0.9151,0.0000,0.9151,0.9151,0.9108,0.9108,0.9108,0.9108,0.9108,0.9151,1.0000,1.0000,1.0000,1,"[0]",1,"[0]",false,false,true,false,2,1,32,3280319,1,1,0,33,32,-8,-40,217,258,153,2,0,1,3,0.060606062,0.0,0.030303031,0.09090909,-41,-2,2,0,0,1,1,0,0,0,0,0.5743,0.0051,0.6347,0.3298,0.6078,0.0025,0.6018,30.3921,87.0667,0.5214,0.0053,0.5856,0.2473,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,5babc7a6df5d59accc2bc4f4851a7d09800d65b5,1450736620,510,"core/web/api/api.py","{""0"":0.91721153}","{""0"":0.91326994}",0.9133,0.9172,0.9172,0.9172,0.9172,0.0000,0.9172,0.9172,0.9133,0.9133,0.9133,0.9133,0.9133,0.9172,1.0000,1.0000,1.0000,1,"[0]",1,"[0]",false,false,true,false,2,1,33,3298410,1,1,0,35,32,-8,-40,215,258,152,2,0,1,3,0.057142857,0.0,0.028571429,0.08571429,-43,-2,0,0,0,0,0,2,0,-1,1,0.5743,0.0051,0.6351,0.3303,0.6078,0.0025,0.6018,30.3921,87.0667,0.5213,0.0053,0.5861,0.2480,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,db22dd4d6718e8390b6c76fda9f1884f0ca45738,1450779342,510,"core/web/api/api.py","{""0"":0.9168959}","{""0"":0.9168961}",0.9169,0.9169,0.9169,0.9169,0.9169,0.0000,0.9169,0.9169,0.9169,0.9169,0.9169,0.9169,0.9169,0.9169,1.0000,1.0000,1.0000,1,"[0]",1,"[0]",false,false,false,false,2,1,34,3341132,1,1,0,35,32,-8,-40,215,258,150,0,0,2,2,0.0,0.0,0.057142857,0.057142857,-43,0,-1,-2,0,1,-1,0,-1,-1,-2,0.5734,0.0051,0.6358,0.3312,0.6078,0.0025,0.6018,30.3921,87.0667,0.5199,0.0053,0.5871,0.2494,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,6d4ae1ba33741da5ec7d0c68cae2704a375b4371,1451053270,510,"core/web/api/api.py","{""0"":0.90499955}","{""0"":0.90553534}",0.9055,0.9050,0.9050,0.9050,0.9050,0.0000,0.9050,0.9050,0.9055,0.9055,0.9055,0.9055,0.9055,0.9050,1.0000,1.0000,1.0000,1,"[0]",1,"[0]",false,false,true,false,2,1,35,3615060,1,1,0,34,32,-8,-40,215,257,147,0,1,3,4,0.0,0.029411765,0.0882353,0.11764706,-42,1,0,0,1,1,2,0,1,2,3,0.5592,0.0044,0.6218,0.3569,0.6078,0.0025,0.6018,30.3921,87.0667,0.4752,0.0111,0.5374,0.4350,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,3d501dc7675c7cde26494a0ec464db72f8500832,1451156948,510,"core/web/api/api.py","{""0"":0.8994392}","{""0"":0.8993936}",0.8994,0.8994,0.8994,0.8994,0.8994,0.0000,0.8994,0.8994,0.8994,0.8994,0.8994,0.8994,0.8994,0.8994,1.0000,1.0000,1.0000,1,"[0]",1,"[0]",false,false,true,false,2,1,36,3718738,1,1,0,34,32,-8,-40,215,257,146,0,0,1,1,0.0,0.0,0.029411765,0.029411765,-42,0,1,0,-1,-2,-3,-1,0,-1,-2,0.5604,0.0044,0.6239,0.3599,0.6078,0.0025,0.6018,30.3921,87.0667,0.4806,0.0111,0.5446,0.4424,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,e1c938322e91b1c5d85f339397817e76f1ed5abc,1451307540,510,"core/web/api/api.py","{""0"":0.8973582}","{""0"":0.89463305}",0.8946,0.8974,0.8974,0.8974,0.8974,0.0000,0.8974,0.8974,0.8946,0.8946,0.8946,0.8946,0.8946,0.8974,1.0000,1.0000,1.0000,1,"[0]",1,"[0]",false,false,true,false,2,1,37,3869330,1,1,0,35,32,-8,-40,214,257,144,1,0,2,3,0.028571429,0.0,0.057142857,0.08571429,-43,-1,2,1,0,1,2,-1,0,2,1,0.5618,0.0044,0.6258,0.3633,0.6078,0.0025,0.6018,30.3921,87.0667,0.4851,0.0111,0.5519,0.4465,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,240257c08f36b74248aab0ad93c59c68b2609760,1451565815,510,"core/web/api/api.py","{""0"":0.8918032}","{""0"":0.8869398}",0.8869,0.8918,0.8918,0.8918,0.8918,0.0000,0.8918,0.8918,0.8869,0.8869,0.8869,0.8869,0.8869,0.8918,1.0000,1.0000,1.0000,1,"[0]",1,"[0]",false,false,true,false,2,1,38,4127605,1,1,0,37,32,-8,-40,212,257,144,2,0,0,2,0.054054055,0.0,0.0,0.054054055,-45,-2,2,1,0,-2,-1,0,0,-1,-1,0.5732,0.0044,0.6354,0.3779,0.6078,0.0025,0.6018,30.3921,87.0667,0.5072,0.0112,0.5712,0.4555,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,c55696262dde2708a45b590b31a5d13fa1aa1c1a,1451587541,510,"core/web/api/api.py","{""0"":0.89500535}","{""0"":0.8895421}",0.8895,0.8950,0.8950,0.8950,0.8950,0.0000,0.8950,0.8950,0.8895,0.8895,0.8895,0.8895,0.8895,0.8950,1.0000,1.0000,1.0000,1,"[0]",1,"[0]",false,false,false,false,2,1,39,4149331,1,1,0,39,32,-8,-40,210,257,143,2,0,1,3,0.051282052,0.0,0.025641026,0.07692308,-47,-2,4,0,0,1,1,-2,0,1,-1,0.5740,0.0044,0.6366,0.3798,0.6078,0.0025,0.6018,30.3921,87.0667,0.5078,0.0113,0.5718,0.4589,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,b6dd4c6dd0654ea4abb7bbf99b42ae3db5ef088b,1451930811,510,"core/web/api/api.py","{""0"":0.8218345,""44"":0.067307696}","{""0"":0.8811424}",null,0.0673,0.8891,0.4446,0.4446,0.3773,0.0673,0.8218,0.8811,0.8811,0.8811,0.8811,0.8811,0.8891,1.0000,0.1514,1.8486,1,"[0]",0,"[]",false,false,true,false,2,1,40,4492601,2,2,44,43,32,-8,-40,206,257,143,4,0,0,4,0.093023255,0.0,0.0,0.093023255,-51,-4,9,2,0,-1,1,-5,0,-2,-7,0.4753,0.0024,0.5321,0.3610,0.6078,0.0025,0.6018,30.3921,87.0667,0.3191,0.0028,0.3692,0.3054,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,2,6,3.0000,3.0000,0,6,3.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,f03fd745c710ebb734e5e303eeb6d6dfadb54d6e,1452003647,510,"core/web/api/api.py","{""0"":0.7271511,""44"":0.17391305}","{""0"":0.8198629,""44"":0.067307696}",0.0673,0.1739,0.9011,0.4505,0.4505,0.2766,0.1739,0.7272,0.8872,0.4436,0.4436,0.0673,0.8199,0.9011,1.0000,0.3860,1.6140,1,"[0]",2,"[0,44]",false,false,true,false,2,1,41,4565437,2,2,44,52,32,-8,-40,197,257,141,9,0,2,11,0.17307693,0.0,0.03846154,0.21153846,-60,-9,8,5,0,2,7,1,0,2,3,0.4760,0.0025,0.5329,0.3622,0.6078,0.0025,0.6018,30.3921,87.0667,0.3172,0.0029,0.3654,0.3038,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,2,2,1.0000,1.0000,0,2,1.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,dd4cf9db7581751f7ed9d1c5d6c643e2e8e063f4,1452011144,510,"core/web/api/api.py","{""0"":0.66344655,""44"":0.24603175}","{""0"":0.7269066,""44"":0.17391305}",0.1739,0.2460,0.9095,0.4547,0.4547,0.2087,0.2460,0.6634,0.9008,0.4504,0.4504,0.1739,0.7269,0.9095,1.0000,0.5410,1.4590,2,"[0,44]",2,"[44,0]",false,false,true,false,2,1,42,4572934,2,2,44,60,32,-8,-40,189,257,141,8,0,0,8,0.13333334,0.0,0.0,0.13333334,-68,-8,0,-1,0,-2,-3,8,0,-2,6,0.4761,0.0025,0.5327,0.3626,0.6078,0.0025,0.6018,30.3921,87.0667,0.3180,0.0029,0.3657,0.3049,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,2,6,3.0000,3.0000,0,6,3.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,a12def5acf8ac041121b50f4d5dc630ca64d1632,1452159462,510,"core/web/api/api.py","{""0"":0.6434807,""44"":0.26069933}","{""44"":0.24482627,""0"":0.65888375}",0.2448,0.2607,0.9042,0.4521,0.4521,0.1914,0.2607,0.6435,0.9037,0.4519,0.4519,0.2448,0.6589,0.9042,1.0000,0.5767,1.4233,2,"[0,44]",1,"[44]",false,false,true,false,2,1,43,4721252,2,2,44,60,32,-8,-40,189,257,139,0,0,2,2,0.0,0.0,0.033333335,0.033333335,-68,0,4,-8,0,2,-6,-4,0,2,-2,0.4788,0.0025,0.5359,0.3664,0.6078,0.0025,0.6018,30.3921,87.0667,0.3295,0.0030,0.3774,0.3165,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,2,6,3.0000,3.0000,0,6,3.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,236759d025630eea102e19d77ad7d1e24715d908,1452451968,510,"core/web/api/api.py","{""0"":0.6531663,""44"":0.24310973}","{""44"":0.2566158,""0"":0.6338976}",0.6339,0.6532,0.8963,0.4481,0.4481,0.2050,0.2431,0.6532,0.8905,0.4453,0.4453,0.2566,0.6339,0.8963,1.0000,0.5425,1.4575,2,"[0,44]",1,"[44]",false,false,false,false,2,1,44,5013758,2,2,0,64,32,-8,-40,185,257,139,4,0,0,4,0.0625,0.0,0.0,0.0625,-72,-4,2,4,0,-2,2,2,0,-1,1,0.4428,0.0017,0.4457,0.3700,0.6078,0.0025,0.6018,30.3921,87.0667,0.3209,0.0018,0.2849,0.3219,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,06ae2e760d6ff1296d12ccefb63db8e6e9b848f7,1452453860,510,"core/web/api/api.py","{""0"":0.66470945,""44"":0.23601164}","{""44"":0.24310969,""0"":0.65313774}",0.6531,0.6647,0.9007,0.4504,0.4504,0.2143,0.2360,0.6647,0.8962,0.4481,0.4481,0.2431,0.6531,0.9007,1.0000,0.5241,1.4759,2,"[0,44]",1,"[0]",false,false,true,false,2,1,45,5015650,2,2,0,66,32,-8,-40,183,257,138,2,0,1,3,0.030303031,0.0,0.015151516,0.045454547,-74,-2,-15,-2,0,1,-1,1,-16,1,-14,0.4428,0.0017,0.4457,0.3699,0.6078,0.0025,0.6018,30.3921,87.0667,0.3209,0.0018,0.2850,0.3218,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,2,6,3.0000,3.0000,0,6,3.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,2ce9a81116fdfbaf931a70383fa0fffea958b925,1452696162,510,"core/web/api/api.py","{""0"":0.71372557,""44"":0.17395243}","{""44"":0.23370099,""0"":0.65840304}",0.2337,0.1740,0.8877,0.4438,0.4438,0.2699,0.1740,0.7137,0.8921,0.4461,0.4461,0.2337,0.6584,0.8877,1.0000,0.3919,1.6081,1,"[0]",2,"[44,0]",false,false,true,false,2,1,46,5257952,2,2,44,51,32,-8,-40,182,241,138,1,16,0,17,0.019607844,0.3137255,0.0,0.33333334,-59,15,4,-1,16,-1,14,-3,16,0,13,0.4431,0.0018,0.4463,0.3697,0.6078,0.0025,0.6018,30.3921,87.0667,0.3220,0.0019,0.2860,0.3219,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,369e282299a485f32351eaea7dfce830efd4db3e,1452787886,510,"core/web/api/api.py","{""0"":0.6776254,""44"":0.2117098}","{""44"":0.17325658,""0"":0.71068007}",0.1733,0.2117,0.8893,0.4447,0.4447,0.2330,0.2117,0.6776,0.8839,0.4420,0.4420,0.1733,0.7107,0.8893,1.0000,0.4761,1.5239,2,"[0,44]",1,"[44]",true,false,true,false,2,1,47,5349676,2,2,44,55,32,-8,-40,178,241,138,4,0,0,4,0.07272727,0.0,0.0,0.07272727,-63,-4,0,3,-16,0,-13,4,0,-2,2,0.4487,0.0018,0.4519,0.3766,0.6078,0.0025,0.6018,30.3921,87.0667,0.3327,0.0019,0.2976,0.3327,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,cb1c15ae5345cb867efd1d717ec09ec73a529bb8,1453906115,510,"core/web/api/api.py","{""0"":0.6449372,""44"":0.20113853}","{""44"":0.20113851,""0"":0.64334714}",0.6433,0.6449,0.8461,0.4230,0.4230,0.2219,0.2011,0.6449,0.8445,0.4222,0.4222,0.2011,0.6433,0.8461,1.0000,0.4755,1.5245,2,"[0,44]",1,"[0]",false,true,true,false,3,1,48,6467905,2,2,0,55,32,-8,-40,178,241,136,0,0,2,2,0.0,0.0,0.036363635,0.036363635,-63,0,-3,-4,0,2,-2,0,-3,2,-1,0.4504,0.0018,0.4529,0.3780,0.6078,0.0025,0.6018,30.3921,87.0667,0.3400,0.0019,0.3058,0.3425,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,52525d6768ae99baeca3374536e7d6c8f7cba245,1454349119,510,"core/web/api/api.py","{""0"":0.6259425,""44"":0.20157802}","{""44"":0.19689019,""0"":0.6313317}",0.6313,0.6259,0.8275,0.4138,0.4138,0.2122,0.2016,0.6259,0.8282,0.4141,0.4141,0.1969,0.6313,0.8275,1.0000,0.4872,1.5128,2,"[0,44]",1,"[0]",false,false,true,false,3,1,49,6910909,2,2,0,52,32,-8,-40,178,238,136,0,3,0,3,0.0,0.057692308,0.0,0.057692308,-60,3,3,0,3,-2,1,-3,3,-1,-1,0.4314,0.0018,0.4341,0.3595,0.6078,0.0025,0.6018,30.3921,87.0667,0.3414,0.0020,0.3083,0.3435,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,2e7445109ddd8db65027dec1e19050bb86990447,1454432219,510,"core/web/api/api.py","{""0"":0.64310515,""44"":0.18746585}","{""44"":0.20077173,""0"":0.6238387}",0.6238,0.6431,0.8306,0.4153,0.4153,0.2278,0.1875,0.6431,0.8246,0.4123,0.4123,0.2008,0.6238,0.8306,1.0000,0.4514,1.5486,1,"[0]",1,"[0]",false,false,true,false,3,1,50,6994009,2,2,0,55,32,-8,-40,175,238,135,3,0,1,4,0.054545455,0.0,0.018181818,0.07272727,-63,-3,0,3,-3,1,1,2,-1,0,1,0.4323,0.0018,0.4350,0.3610,0.6078,0.0025,0.6018,30.3921,87.0667,0.3432,0.0020,0.3102,0.3456,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,404f7382785bf5eb682e2d69372992d6e87b091d,1454520278,510,"core/web/api/api.py","{""0"":0.6459471,""44"":0.18529072}","{""44"":0.18671602,""0"":0.64048105}",0.6405,0.6459,0.8312,0.4156,0.4156,0.2303,0.1853,0.6459,0.8272,0.4136,0.4136,0.1867,0.6405,0.8312,1.0000,0.4458,1.5542,1,"[0]",1,"[0]",false,false,true,false,3,1,51,7082068,2,2,0,55,32,-8,-40,174,237,134,1,1,1,3,0.018181818,0.018181818,0.018181818,0.054545455,-63,0,-1,-2,1,0,-1,1,0,-14,-13,0.4338,0.0018,0.4367,0.3635,0.6078,0.0025,0.6018,30.3921,87.0667,0.3419,0.0020,0.3083,0.3443,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,47b6336b4b8d707c431e9b46c6cfaf979b50c474,1454676571,510,"core/web/api/api.py","{""0"":0.65112686,""44"":0.18572316}","{""44"":0.18430543,""0"":0.6418266}",0.6418,0.6511,0.8369,0.4184,0.4184,0.2327,0.1857,0.6511,0.8261,0.4131,0.4131,0.1843,0.6418,0.8369,1.0000,0.4439,1.5561,1,"[0]",1,"[0]",false,false,true,false,3,1,52,7238361,2,2,0,54,32,-8,-40,174,236,119,0,1,15,16,0.0,0.018518519,0.2777778,0.2962963,-62,1,0,-1,0,14,13,0,1,-8,-7,0.4351,0.0018,0.4409,0.3670,0.6078,0.0025,0.6018,30.3921,87.0667,0.3447,0.0020,0.3128,0.3496,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,27e0e9a6cc6c95ba1a0808a358e8d7402b290039,1454678200,510,"core/web/api/api.py","{""0"":0.6725517,""44"":0.17183097}","{""44"":0.18572316,""0"":0.65104747}",0.6510,0.6726,0.8444,0.4222,0.4222,0.2504,0.1718,0.6726,0.8368,0.4184,0.4184,0.1857,0.6510,0.8444,1.0000,0.4070,1.5930,1,"[0]",1,"[0]",false,false,true,true,3,2,53,7239990,2,2,0,54,32,-8,-40,174,236,96,0,0,23,23,0.0,0.0,0.42592594,0.42592594,-62,0,3,0,-1,8,7,-3,0,23,20,0.4354,0.0019,0.4419,0.3682,0.6078,0.0025,0.6018,30.3921,87.0667,0.3457,0.0021,0.3147,0.3514,0.5031,0.0028,0.4981,25.1558,72.0659,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,0845b19619b1d7dcf871d578ded9b60843900648,1457691268,510,"core/web/api/api.py","{""0"":0.6006164,""44"":0.14380957}","{""44"":0.1493407,""0"":0.5852558}",0.5853,0.6006,0.7444,0.3722,0.3722,0.2284,0.1438,0.6006,0.7346,0.3673,0.3673,0.1493,0.5853,0.7444,1.0000,0.3864,1.6136,1,"[0]",2,"[0,44]",false,false,false,false,3,2,54,10253058,2,2,0,57,32,-8,-40,171,236,96,3,0,0,3,0.05263158,0.0,0.0,0.05263158,-65,-3,-2,3,0,-23,-20,3,-2,0,1,0.4676,0.0019,0.4819,0.3930,0.6078,0.0025,0.6018,30.3921,87.0667,0.3766,0.0004,0.3481,0.3627,0.8251,0.0046,0.5679,32.8711,91.7818,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,8be74c6685f9d350aa414096d768ff62a4320660,1457691872,510,"core/web/api/api.py","{""0"":0.60446894,""44"":0.14017776}","{""44"":0.14380957,""0"":0.6006167}",0.6006,0.6045,0.7446,0.3723,0.3723,0.2321,0.1402,0.6045,0.7444,0.3722,0.3722,0.1438,0.6006,0.7446,1.0000,0.3765,1.6235,1,"[0]",1,"[0]",false,false,true,false,3,2,55,10253662,2,2,0,55,32,-8,-40,171,234,96,0,2,0,2,0.0,0.036363635,0.0,0.036363635,-63,2,11,-3,2,0,-1,-11,2,-1,-10,0.4676,0.0019,0.4820,0.3930,0.6078,0.0025,0.6018,30.3921,87.0667,0.3765,0.0004,0.3482,0.3626,0.8251,0.0046,0.5679,32.8711,91.7818,NaN,1,0,0.0000,0.0000,0,0,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
yeti,3b6fd3cc6b1c22d4b781cc8b5fda19cb3a1c514d,1458484257,510,"core/web/api/api.py","{""0"":0.62626505,""44"":0.11797875}","{""44"":0.1350772,""0"":0.58221614}",0.5822,0.6263,0.7442,0.3721,0.3721,0.2541,0.1180,0.6263,0.7173,0.3586,0.3586,0.1351,0.5822,0.7442,1.0000,0.3170,1.6830,1,"[0]",1,"[0]",false,false,true,false,3,2,56,11046047,2,2,0,66,32,-8,-40,160,234,95,11,0,1,12,0.16666667,0.0,0.015151516,0.18181819,-74,-11,5,11,-2,1,10,6,0,-7,-1,0.4685,0.0019,0.4830,0.3937,0.6078,0.0025,0.6018,30.3921,87.0667,0.3750,0.0004,0.3431,0.3623,0.8251,0.0046,0.5679,32.8711,91.7818,NaN,1,2,2.0000,2.0000,2,2,0.0000,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false
